product_id,shop_id,category,cost_price,unit_price,stock,sales_volume,return_rate,profit,demand_score,price_competitiveness_score,cart_abandonment_rate,loyalty_score,shop_performance_index,promotion_suggestion,price_adjustment
PROD_02679,SHOP_029,Sports,73.78,207.56,139,809.0,0.141,92967.87,0.274,0.473,0.131,0.357,0.694,NO,DECREASE
PROD_02680,SHOP_019,Books,173.98,541.4,334,605.0,0.353,143821.05,0.623,0.273,0.526,0.102,0.485,NO,STABLE
PROD_02681,SHOP_006,Sports,293.93,908.81,379,315.0,0.297,136162.1,0.959,0.928,0.628,0.97,0.742,NO,STABLE
PROD_02682,SHOP_006,Food & Grocery,98.21,234.36,332,253.0,0.038,33137.0,0.895,0.647,0.087,0.81,0.515,NO,INCREASE
PROD_02683,SHOP_020,Toys,15.31,39.03,210,220.0,0.091,4743.53,0.529,0.363,0.407,0.719,0.139,NO,STABLE
PROD_02684,SHOP_041,Toys,47.13,75.07,281,712.0,0.326,13408.07,0.409,0.851,0.453,0.442,0.764,NO,STABLE
PROD_02685,SHOP_026,Electronics,40.2,106.94,391,716.0,0.052,45300.98,0.426,0.598,0.523,0.211,0.695,NO,DECREASE
PROD_02686,SHOP_025,Toys,141.67,517.91,171,648.0,0.004,242828.31,0.816,0.501,0.084,0.336,0.569,NO,STABLE
PROD_02687,SHOP_013,Beauty,224.67,559.26,208,447.0,0.447,82707.64,0.668,0.776,0.809,0.46,0.232,NO,STABLE
PROD_02688,SHOP_029,Home & Living,92.45,353.75,121,509.0,0.276,96293.23,0.089,0.43,0.781,0.628,0.563,YES,DECREASE
PROD_02689,SHOP_032,Home & Living,48.02,78.57,100,897.0,0.193,22114.5,0.122,0.823,0.775,0.113,0.334,YES,DECREASE
PROD_02690,SHOP_050,Beauty,194.03,633.19,32,555.0,0.269,178169.41,0.507,0.104,0.492,0.715,0.975,YES,DECREASE
PROD_02691,SHOP_037,Toys,93.85,298.67,35,614.0,0.302,87780.12,0.556,0.321,0.72,0.727,0.519,NO,DECREASE
PROD_02692,SHOP_031,Books,174.68,542.95,74,227.0,0.223,64955.09,0.963,0.577,0.731,0.989,0.806,NO,STABLE
PROD_02693,SHOP_046,Toys,280.47,857.12,384,455.0,0.296,184712.53,0.184,0.853,0.869,0.779,0.614,YES,DECREASE
PROD_02694,SHOP_022,Toys,90.95,114.82,314,21.0,0.319,341.36,0.817,0.769,0.744,0.99,0.839,YES,STABLE
PROD_02695,SHOP_047,Home & Living,156.19,511.98,44,461.0,0.081,150733.64,0.901,0.941,0.151,0.064,0.518,NO,INCREASE
PROD_02696,SHOP_019,Books,243.01,631.61,384,800.0,0.191,251501.92,0.409,0.335,0.171,0.929,0.62,NO,STABLE
PROD_02697,SHOP_007,Sports,209.06,557.71,375,670.0,0.137,201592.92,0.204,0.93,0.482,0.798,0.534,NO,DECREASE
PROD_02698,SHOP_021,Home & Living,226.69,304.32,453,889.0,0.359,44237.38,0.284,0.203,0.653,0.566,0.949,YES,DECREASE
PROD_02699,SHOP_007,Books,232.91,402.34,484,340.0,0.346,37674.45,0.68,0.279,0.76,0.353,0.216,YES,DECREASE
PROD_02700,SHOP_006,Books,164.28,616.18,41,777.0,0.365,222965.2,0.116,0.52,0.06,0.145,0.414,NO,DECREASE
PROD_02701,SHOP_045,Toys,163.14,339.9,261,732.0,0.197,103898.82,0.891,0.29,0.419,0.069,0.596,NO,STABLE
PROD_02702,SHOP_040,Food & Grocery,217.07,499.88,407,707.0,0.259,148160.48,0.769,0.128,0.41,0.36,0.181,NO,STABLE
PROD_02703,SHOP_012,Sports,210.81,364.65,119,799.0,0.318,83830.19,0.805,0.676,0.64,0.41,0.857,NO,STABLE
PROD_02704,SHOP_042,Toys,202.67,601.96,298,471.0,0.145,160796.08,0.753,0.467,0.521,0.758,0.884,NO,STABLE
PROD_02705,SHOP_004,Electronics,117.73,385.44,45,341.0,0.44,51121.9,0.172,0.931,0.732,0.255,0.287,YES,STABLE
PROD_02706,SHOP_015,Food & Grocery,249.42,942.69,150,583.0,0.17,335466.42,0.744,0.985,0.645,0.279,0.946,NO,STABLE
PROD_02707,SHOP_036,Home & Living,74.68,207.15,489,384.0,0.242,38558.31,0.619,0.933,0.458,0.184,0.653,NO,STABLE
PROD_02708,SHOP_016,Home & Living,50.94,100.44,362,691.0,0.372,21480.43,0.098,0.565,0.252,0.951,0.634,NO,DECREASE
PROD_02709,SHOP_037,Food & Grocery,106.82,149.41,130,865.0,0.336,24461.99,0.32,0.377,0.598,0.149,0.414,YES,DECREASE
PROD_02710,SHOP_044,Beauty,79.88,155.38,494,26.0,0.226,1519.36,0.452,0.96,0.243,0.525,0.613,YES,STABLE
PROD_02711,SHOP_004,Toys,200.64,588.16,101,620.0,0.184,196054.12,0.566,0.436,0.6,0.359,0.332,NO,STABLE
PROD_02712,SHOP_002,Home & Living,73.15,287.3,189,423.0,0.287,64587.43,0.222,0.441,0.179,0.568,0.131,NO,DECREASE
PROD_02713,SHOP_048,Beauty,198.66,282.45,222,104.0,0.196,7006.18,0.551,0.672,0.23,0.009,0.762,NO,STABLE
PROD_02714,SHOP_027,Beauty,156.4,357.75,313,224.0,0.266,33105.16,0.96,0.671,0.415,0.861,0.962,NO,STABLE
PROD_02715,SHOP_026,Home & Living,49.97,153.32,131,825.0,0.36,54568.8,0.387,0.194,0.491,0.403,0.18,YES,DECREASE
PROD_02716,SHOP_024,Toys,81.23,228.16,130,364.0,0.055,50540.98,0.194,0.272,0.861,0.261,0.636,YES,DECREASE
PROD_02717,SHOP_022,Electronics,158.91,480.66,335,87.0,0.314,19202.68,0.495,0.1,0.566,0.313,0.33,YES,DECREASE
PROD_02718,SHOP_035,Sports,221.27,552.51,102,749.0,0.024,242144.39,0.478,0.189,0.411,0.968,0.437,NO,DECREASE
PROD_02719,SHOP_029,Food & Grocery,122.48,238.55,71,237.0,0.33,18430.76,0.921,0.408,0.754,0.369,0.354,NO,STABLE
PROD_02720,SHOP_009,Home & Living,73.69,188.04,74,363.0,0.094,37607.2,0.489,0.954,0.168,0.47,0.161,NO,STABLE
PROD_02721,SHOP_032,Sports,92.05,208.8,164,196.0,0.222,17802.97,0.281,0.819,0.063,0.864,0.988,NO,STABLE
PROD_02722,SHOP_034,Beauty,33.06,105.33,16,739.0,0.12,46998.63,0.263,0.305,0.267,0.995,0.616,NO,DECREASE
PROD_02723,SHOP_006,Clothing,12.42,20.87,17,918.0,0.145,6632.32,0.083,0.205,0.503,0.973,0.606,YES,DECREASE
PROD_02724,SHOP_019,Books,292.07,756.23,361,971.0,0.283,323151.44,0.754,0.999,0.591,0.135,0.62,NO,STABLE
PROD_02725,SHOP_040,Toys,33.44,129.93,270,74.0,0.194,5755.05,0.304,0.748,0.731,0.558,0.175,YES,DECREASE
PROD_02726,SHOP_031,Sports,41.84,112.51,72,923.0,0.219,50943.39,0.799,0.571,0.563,0.599,0.456,NO,STABLE
PROD_02727,SHOP_007,Home & Living,261.93,488.29,127,634.0,0.45,78931.73,0.573,0.981,0.149,0.783,0.932,NO,STABLE
PROD_02728,SHOP_003,Clothing,200.73,766.87,338,827.0,0.055,442446.9,0.726,0.959,0.723,0.485,0.596,NO,STABLE
PROD_02729,SHOP_030,Toys,133.64,251.73,401,75.0,0.173,7324.53,0.243,0.204,0.061,0.471,0.458,YES,DECREASE
PROD_02730,SHOP_024,Food & Grocery,196.46,648.97,434,852.0,0.239,293394.81,0.197,0.672,0.65,0.359,0.292,YES,DECREASE
PROD_02731,SHOP_049,Toys,280.82,423.11,108,327.0,0.366,29499.28,0.447,0.721,0.493,0.731,0.323,NO,STABLE
PROD_02732,SHOP_027,Beauty,34.32,123.07,423,393.0,0.127,30449.15,0.389,0.877,0.471,0.654,0.824,NO,STABLE
PROD_02733,SHOP_047,Books,76.89,131.14,213,895.0,0.177,39959.74,0.531,0.549,0.683,0.984,0.676,YES,DECREASE
PROD_02734,SHOP_011,Home & Living,258.79,596.18,149,731.0,0.37,155378.22,0.761,0.712,0.088,0.587,0.396,NO,STABLE
PROD_02735,SHOP_023,Clothing,235.29,918.51,288,512.0,0.239,266204.38,0.913,0.419,0.399,0.919,0.908,NO,STABLE
PROD_02736,SHOP_007,Clothing,298.31,841.92,62,667.0,0.385,222991.54,0.615,0.461,0.85,0.967,0.118,NO,STABLE
PROD_02737,SHOP_029,Home & Living,97.6,189.26,231,355.0,0.029,31595.66,0.265,0.607,0.062,0.037,0.786,NO,DECREASE
PROD_02738,SHOP_010,Sports,283.74,340.99,221,982.0,0.129,48967.18,0.331,0.293,0.796,0.038,0.577,YES,DECREASE
PROD_02739,SHOP_025,Electronics,106.39,129.69,297,69.0,0.251,1204.17,0.91,0.813,0.601,0.982,0.905,NO,STABLE
PROD_02740,SHOP_018,Books,215.95,425.17,90,574.0,0.055,113487.2,0.249,0.548,0.822,0.599,0.888,YES,DECREASE
PROD_02741,SHOP_010,Home & Living,265.41,710.02,30,44.0,0.217,15317.7,0.14,0.866,0.089,0.283,0.387,NO,STABLE
PROD_02742,SHOP_005,Toys,55.38,141.65,186,429.0,0.008,36713.75,0.925,0.808,0.736,0.441,0.131,NO,STABLE
PROD_02743,SHOP_026,Beauty,65.66,248.28,491,508.0,0.227,71711.95,0.075,0.606,0.502,0.444,0.885,YES,DECREASE
PROD_02744,SHOP_048,Electronics,176.38,589.01,284,837.0,0.414,202387.59,0.761,0.719,0.261,0.104,0.844,NO,STABLE
PROD_02745,SHOP_010,Beauty,253.93,962.21,273,938.0,0.427,380682.08,0.188,0.863,0.45,0.911,0.244,NO,DECREASE
PROD_02746,SHOP_021,Toys,28.29,74.49,322,749.0,0.144,29620.85,0.683,0.405,0.835,0.321,0.58,NO,DECREASE
PROD_02747,SHOP_012,Beauty,256.01,627.39,254,964.0,0.002,357294.3,0.227,0.756,0.423,0.549,0.438,YES,DECREASE
PROD_02748,SHOP_041,Books,106.22,295.83,109,124.0,0.41,13871.87,0.902,0.931,0.166,0.87,0.754,NO,STABLE
PROD_02749,SHOP_021,Food & Grocery,124.84,279.89,492,525.0,0.255,60643.93,0.097,0.128,0.106,0.889,0.883,YES,DECREASE
PROD_02750,SHOP_049,Beauty,105.26,188.44,113,596.0,0.261,36636.13,0.339,0.549,0.062,0.187,0.662,NO,STABLE
PROD_02751,SHOP_013,Books,273.89,970.3,320,77.0,0.367,33943.72,0.794,0.23,0.23,0.169,0.955,NO,STABLE
PROD_02752,SHOP_005,Clothing,43.58,135.34,432,592.0,0.177,44706.94,0.589,0.447,0.517,0.138,0.146,NO,STABLE
PROD_02753,SHOP_030,Beauty,174.41,368.33,329,42.0,0.189,6605.3,0.451,0.846,0.348,0.234,0.458,NO,STABLE
PROD_02754,SHOP_033,Beauty,48.69,119.27,472,631.0,0.383,27478.7,0.464,0.279,0.794,0.32,0.414,YES,DECREASE
PROD_02755,SHOP_050,Books,278.94,510.81,88,221.0,0.221,39918.51,0.527,0.132,0.718,0.728,0.329,YES,DECREASE
PROD_02756,SHOP_044,Toys,240.39,667.31,321,941.0,0.331,268758.52,0.995,0.356,0.445,0.152,0.426,NO,STABLE
PROD_02757,SHOP_045,Beauty,73.98,163.01,46,326.0,0.407,17211.1,0.69,0.802,0.246,0.217,0.214,NO,STABLE
PROD_02758,SHOP_032,Beauty,92.84,339.02,278,602.0,0.177,121968.9,0.513,0.197,0.403,0.378,0.552,NO,DECREASE
PROD_02759,SHOP_018,Food & Grocery,117.55,314.97,91,609.0,0.4,72137.27,0.356,0.628,0.592,0.023,0.389,NO,STABLE
PROD_02760,SHOP_022,Home & Living,124.6,293.16,329,870.0,0.147,125090.06,0.529,0.768,0.07,0.252,0.631,NO,STABLE
PROD_02761,SHOP_007,Sports,246.12,811.93,163,336.0,0.418,110645.28,0.926,0.613,0.806,0.464,0.484,NO,STABLE
PROD_02762,SHOP_022,Books,171.54,640.58,64,358.0,0.137,144911.78,0.258,0.941,0.607,0.557,0.104,NO,STABLE
PROD_02763,SHOP_019,Clothing,131.25,457.9,433,683.0,0.105,199676.25,0.378,0.782,0.868,0.634,0.576,YES,DECREASE
PROD_02764,SHOP_002,Food & Grocery,217.24,561.73,448,57.0,0.324,13273.89,0.112,0.179,0.615,0.392,0.596,YES,DECREASE
PROD_02765,SHOP_011,Beauty,140.07,307.88,85,553.0,0.415,54287.37,0.648,0.87,0.358,0.563,0.86,NO,STABLE
PROD_02766,SHOP_027,Books,42.83,130.8,104,375.0,0.346,21574.64,0.779,0.593,0.422,0.86,0.36,NO,STABLE
PROD_02767,SHOP_019,Home & Living,36.71,128.02,18,977.0,0.333,59502.98,0.65,0.971,0.056,0.726,0.768,NO,INCREASE
PROD_02768,SHOP_050,Food & Grocery,101.16,398.59,334,532.0,0.438,88926.81,0.821,0.987,0.099,0.575,0.888,NO,INCREASE
PROD_02769,SHOP_024,Sports,182.85,453.52,446,771.0,0.251,156306.24,0.782,0.247,0.138,0.777,0.722,NO,STABLE
PROD_02770,SHOP_048,Clothing,44.78,137.52,110,833.0,0.399,46428.7,0.974,0.324,0.384,0.293,0.2,NO,STABLE
PROD_02771,SHOP_034,Clothing,167.29,338.04,225,146.0,0.017,24505.7,0.48,0.688,0.294,0.957,0.478,NO,STABLE
PROD_02772,SHOP_003,Toys,84.53,122.14,352,631.0,0.059,22331.73,0.13,0.15,0.391,0.69,0.46,YES,DECREASE
PROD_02773,SHOP_011,Sports,210.15,401.08,221,679.0,0.122,113825.21,0.559,0.461,0.395,0.672,0.325,NO,STABLE
PROD_02774,SHOP_036,Beauty,13.34,16.55,376,442.0,0.426,814.4,0.782,0.99,0.348,0.785,0.405,NO,STABLE
PROD_02775,SHOP_028,Clothing,143.36,376.52,377,198.0,0.089,42056.93,0.437,0.573,0.487,0.004,0.731,YES,STABLE
PROD_02776,SHOP_016,Clothing,20.42,45.84,370,461.0,0.172,9703.02,0.477,0.398,0.845,0.141,0.44,YES,DECREASE
PROD_02777,SHOP_027,Toys,102.5,317.66,357,51.0,0.016,10797.59,0.75,0.267,0.494,0.573,0.281,YES,STABLE
PROD_02778,SHOP_046,Toys,9.59,28.03,214,996.0,0.035,17723.42,0.066,0.775,0.747,0.608,0.818,YES,DECREASE
PROD_02779,SHOP_020,Home & Living,143.38,239.45,196,88.0,0.262,6239.17,0.674,0.937,0.713,0.897,0.449,NO,STABLE
PROD_02780,SHOP_003,Clothing,231.27,713.86,303,141.0,0.044,65051.2,0.722,0.932,0.405,0.532,0.483,NO,STABLE
PROD_02781,SHOP_016,Home & Living,34.56,59.61,53,136.0,0.405,2027.05,0.972,0.159,0.254,0.268,0.176,NO,STABLE
PROD_02782,SHOP_047,Clothing,221.89,269.97,298,205.0,0.399,5923.7,0.743,0.168,0.077,0.489,0.809,NO,STABLE
PROD_02783,SHOP_039,Sports,177.34,694.56,16,183.0,0.28,68148.91,0.174,0.992,0.097,0.316,0.176,NO,STABLE
PROD_02784,SHOP_042,Books,153.86,196.26,360,625.0,0.178,21783.0,0.523,0.958,0.236,0.68,0.615,NO,STABLE
PROD_02785,SHOP_046,Toys,181.85,392.23,302,111.0,0.4,14011.31,0.436,0.298,0.796,0.612,0.784,YES,DECREASE
PROD_02786,SHOP_006,Beauty,104.09,310.71,249,701.0,0.22,112975.68,0.431,0.278,0.14,0.189,0.212,NO,STABLE
PROD_02787,SHOP_015,Clothing,214.55,479.96,151,407.0,0.086,98731.99,0.796,0.631,0.752,0.371,0.372,NO,STABLE
PROD_02788,SHOP_003,Clothing,235.0,532.84,253,394.0,0.156,99042.52,0.602,0.385,0.439,0.677,0.99,YES,STABLE
PROD_02789,SHOP_001,Home & Living,234.58,756.2,317,509.0,0.163,222227.33,0.744,0.746,0.599,0.944,0.501,NO,STABLE
PROD_02790,SHOP_042,Sports,84.49,243.84,342,32.0,0.261,3768.31,0.759,0.285,0.172,0.396,0.621,YES,STABLE
PROD_02791,SHOP_047,Electronics,197.9,524.72,461,500.0,0.181,133832.79,0.704,0.826,0.725,0.722,0.878,NO,STABLE
PROD_02792,SHOP_008,Food & Grocery,48.69,179.26,85,522.0,0.368,43075.57,0.77,0.354,0.126,0.422,0.91,NO,STABLE
PROD_02793,SHOP_037,Home & Living,151.15,227.14,22,749.0,0.282,40866.05,0.258,0.225,0.495,0.381,0.407,YES,DECREASE
PROD_02794,SHOP_027,Food & Grocery,5.78,14.54,326,144.0,0.113,1118.9,0.144,0.408,0.138,0.633,0.858,YES,DECREASE
PROD_02795,SHOP_004,Home & Living,62.11,116.11,81,51.0,0.181,2255.53,0.203,0.118,0.777,0.96,0.392,YES,DECREASE
PROD_02796,SHOP_046,Clothing,191.36,249.35,74,56.0,0.325,2192.02,0.818,0.68,0.55,0.322,0.827,NO,STABLE
PROD_02797,SHOP_044,Electronics,262.94,1036.32,137,958.0,0.109,660140.15,0.958,0.161,0.514,0.444,0.816,NO,STABLE
PROD_02798,SHOP_029,Sports,19.46,63.35,362,344.0,0.041,14479.14,0.94,0.233,0.282,0.054,0.622,NO,STABLE
PROD_02799,SHOP_036,Sports,169.77,306.49,31,235.0,0.32,21847.86,0.062,0.814,0.484,0.63,0.685,YES,DECREASE
PROD_02800,SHOP_020,Food & Grocery,192.85,448.73,194,135.0,0.183,28222.28,0.995,0.555,0.068,0.375,0.613,NO,STABLE
PROD_02801,SHOP_040,Toys,280.06,513.31,52,256.0,0.056,56368.13,0.892,0.634,0.459,0.12,0.199,NO,STABLE
PROD_02802,SHOP_023,Clothing,198.27,618.13,419,438.0,0.216,144176.57,0.239,0.353,0.232,0.62,0.495,NO,DECREASE
PROD_02803,SHOP_050,Beauty,35.39,77.19,381,969.0,0.252,30297.14,0.58,0.975,0.808,0.68,0.208,NO,STABLE
PROD_02804,SHOP_004,Clothing,48.29,182.32,44,761.0,0.012,100772.87,0.985,0.988,0.281,0.124,0.148,NO,INCREASE
PROD_02805,SHOP_009,Electronics,192.55,342.96,136,851.0,0.356,82431.3,0.497,0.429,0.485,0.599,0.544,NO,DECREASE
PROD_02806,SHOP_049,Electronics,68.61,149.54,230,47.0,0.221,2963.09,0.956,0.809,0.053,0.844,0.338,NO,STABLE
PROD_02807,SHOP_015,Electronics,278.85,1062.16,228,574.0,0.011,444674.12,0.567,0.822,0.681,0.541,0.415,NO,STABLE
PROD_02808,SHOP_016,Sports,276.6,1017.09,83,499.0,0.388,226136.76,0.377,0.922,0.187,0.797,0.664,NO,STABLE
PROD_02809,SHOP_040,Clothing,284.85,575.65,233,195.0,0.263,41792.32,0.203,0.876,0.899,0.492,0.519,YES,DECREASE
PROD_02810,SHOP_010,Clothing,91.42,233.36,434,496.0,0.433,39918.07,0.149,0.495,0.299,0.232,0.61,YES,DECREASE
PROD_02811,SHOP_026,Electronics,216.5,795.5,110,584.0,0.127,295192.73,0.721,0.425,0.616,0.154,0.706,NO,STABLE
PROD_02812,SHOP_015,Books,200.59,617.37,62,1.0,0.186,339.26,0.361,0.942,0.866,0.23,0.702,YES,DECREASE
PROD_02813,SHOP_010,Books,15.5,46.26,192,980.0,0.298,21161.65,0.437,0.467,0.693,0.641,0.721,YES,DECREASE
PROD_02814,SHOP_049,Toys,83.34,254.15,242,738.0,0.411,74248.03,0.94,0.568,0.347,0.292,0.51,NO,STABLE
PROD_02815,SHOP_010,Electronics,66.0,249.4,142,925.0,0.356,109251.38,0.24,0.187,0.833,0.547,0.737,YES,DECREASE
PROD_02816,SHOP_005,Clothing,114.39,302.91,52,89.0,0.289,11929.36,0.405,0.365,0.231,0.804,0.341,NO,DECREASE
PROD_02817,SHOP_034,Home & Living,286.15,489.03,42,60.0,0.358,7814.94,0.914,0.247,0.589,0.099,0.787,NO,STABLE
PROD_02818,SHOP_044,Books,254.45,642.14,398,932.0,0.043,345790.02,0.944,0.174,0.683,0.117,0.815,NO,STABLE
PROD_02819,SHOP_007,Clothing,91.56,296.74,65,932.0,0.326,128887.51,0.813,0.434,0.353,0.737,0.907,NO,STABLE
PROD_02820,SHOP_036,Clothing,161.36,415.98,141,639.0,0.26,120399.61,0.414,0.564,0.757,0.03,0.949,YES,DECREASE
PROD_02821,SHOP_028,Home & Living,61.72,128.2,381,200.0,0.123,11660.59,0.169,0.801,0.452,0.207,0.569,NO,DECREASE
PROD_02822,SHOP_042,Electronics,86.84,266.23,297,287.0,0.107,45976.04,0.8,0.647,0.782,0.432,0.579,NO,STABLE
PROD_02823,SHOP_007,Home & Living,24.18,59.5,12,794.0,0.13,24398.35,0.847,0.842,0.232,0.967,0.441,NO,STABLE
PROD_02824,SHOP_049,Food & Grocery,194.57,758.02,85,925.0,0.055,492525.73,0.729,0.31,0.811,0.524,0.8,YES,STABLE
PROD_02825,SHOP_031,Sports,198.79,434.55,235,671.0,0.123,138736.98,0.371,0.816,0.503,0.143,0.342,NO,DECREASE
PROD_02826,SHOP_043,Home & Living,252.36,809.81,175,400.0,0.032,215844.64,0.67,0.146,0.414,0.584,0.676,NO,DECREASE
PROD_02827,SHOP_019,Home & Living,262.11,721.9,494,821.0,0.303,263108.85,0.717,0.349,0.25,0.376,0.605,NO,STABLE
PROD_02828,SHOP_048,Toys,52.22,74.01,56,260.0,0.231,4356.69,0.893,0.499,0.138,0.058,0.352,NO,STABLE
PROD_02829,SHOP_032,Sports,224.2,563.94,13,129.0,0.057,41328.35,0.182,0.961,0.298,0.504,0.333,NO,STABLE
PROD_02830,SHOP_007,Sports,44.74,57.34,275,384.0,0.314,3319.14,0.301,0.182,0.388,0.636,0.245,YES,DECREASE
PROD_02831,SHOP_047,Toys,115.25,393.18,479,467.0,0.08,119409.85,0.434,0.336,0.559,0.96,0.76,YES,STABLE
PROD_02832,SHOP_040,Clothing,157.08,511.56,1,611.0,0.223,168288.32,0.821,0.237,0.665,0.725,0.84,NO,STABLE
PROD_02833,SHOP_016,Electronics,19.59,26.28,414,688.0,0.414,2697.19,0.899,0.483,0.086,0.781,0.264,NO,STABLE
PROD_02834,SHOP_028,Home & Living,51.25,133.21,496,723.0,0.342,38991.16,0.314,0.396,0.859,0.912,0.917,YES,DECREASE
PROD_02835,SHOP_020,Beauty,84.98,330.77,208,204.0,0.263,36954.03,0.529,0.183,0.261,0.323,0.286,NO,DECREASE
PROD_02836,SHOP_028,Clothing,42.62,85.11,208,661.0,0.263,20699.3,0.627,0.533,0.627,0.565,0.196,NO,DECREASE
PROD_02837,SHOP_049,Electronics,280.56,1047.06,496,44.0,0.029,32747.95,0.207,0.537,0.736,0.971,0.89,YES,DECREASE
PROD_02838,SHOP_045,Toys,90.05,146.16,314,921.0,0.192,41755.27,0.803,0.667,0.405,0.553,0.931,NO,STABLE
PROD_02839,SHOP_011,Sports,152.85,186.25,273,441.0,0.138,12696.74,0.497,0.857,0.422,0.131,0.248,NO,STABLE
PROD_02840,SHOP_049,Books,298.98,802.9,143,956.0,0.214,378653.55,0.9,0.976,0.091,0.958,0.26,NO,INCREASE
PROD_02841,SHOP_022,Electronics,172.16,321.92,465,867.0,0.428,74269.58,0.571,0.193,0.397,0.353,0.364,NO,DECREASE
PROD_02842,SHOP_036,Beauty,126.39,462.82,126,197.0,0.354,42814.75,0.841,0.405,0.847,0.252,0.154,YES,STABLE
PROD_02843,SHOP_039,Sports,279.29,862.16,196,111.0,0.274,46971.16,0.097,0.975,0.364,0.63,0.477,YES,STABLE
PROD_02844,SHOP_025,Sports,70.64,220.63,423,912.0,0.317,93428.17,0.467,0.611,0.813,0.353,0.747,YES,DECREASE
PROD_02845,SHOP_023,Books,57.95,178.79,255,491.0,0.329,39812.07,0.448,0.457,0.646,0.411,0.176,YES,DECREASE
PROD_02846,SHOP_023,Books,162.93,505.26,379,106.0,0.205,28848.15,0.234,0.491,0.802,0.216,0.371,YES,DECREASE
PROD_02847,SHOP_044,Home & Living,131.05,431.41,497,608.0,0.39,111397.52,0.584,0.858,0.216,0.038,0.422,NO,STABLE
PROD_02848,SHOP_020,Food & Grocery,240.11,738.5,321,956.0,0.278,344004.73,0.763,0.877,0.618,0.073,0.948,NO,STABLE
PROD_02849,SHOP_014,Beauty,17.39,61.49,81,601.0,0.332,17704.74,0.519,0.366,0.135,0.277,0.77,NO,STABLE
PROD_02850,SHOP_019,Electronics,187.23,517.27,376,259.0,0.005,85052.96,0.84,0.378,0.464,0.423,0.432,NO,STABLE
PROD_02851,SHOP_010,Toys,214.65,468.35,299,337.0,0.242,64806.65,0.328,0.73,0.666,0.827,0.286,NO,DECREASE
PROD_02852,SHOP_020,Electronics,291.72,731.39,87,265.0,0.164,97404.49,0.333,0.161,0.187,0.214,0.882,NO,DECREASE
PROD_02853,SHOP_006,Beauty,48.0,116.77,55,538.0,0.025,36073.3,0.208,0.861,0.865,0.654,0.356,YES,DECREASE
PROD_02854,SHOP_005,Electronics,77.64,165.45,467,421.0,0.291,26210.32,0.795,0.106,0.449,0.926,0.662,NO,STABLE
PROD_02855,SHOP_037,Clothing,280.07,661.89,52,342.0,0.418,75998.98,0.191,0.515,0.43,0.406,0.722,YES,DECREASE
PROD_02856,SHOP_004,Home & Living,191.04,435.18,227,181.0,0.33,29606.86,0.192,0.813,0.803,0.979,0.81,YES,DECREASE
PROD_02857,SHOP_029,Clothing,16.22,24.51,492,28.0,0.036,223.76,0.057,0.923,0.781,0.637,0.656,YES,DECREASE
PROD_02858,SHOP_039,Home & Living,27.82,98.08,434,827.0,0.026,56594.29,0.419,0.664,0.829,0.957,0.462,YES,STABLE
PROD_02859,SHOP_037,Toys,236.7,785.4,419,803.0,0.155,372312.15,0.465,0.578,0.619,0.295,0.234,NO,STABLE
PROD_02860,SHOP_023,Clothing,172.4,369.82,368,124.0,0.107,21860.71,0.479,0.728,0.613,0.655,0.28,NO,STABLE
PROD_02861,SHOP_010,Toys,171.8,660.81,238,227.0,0.012,109673.21,0.778,0.858,0.245,0.159,0.628,NO,STABLE
PROD_02862,SHOP_047,Home & Living,264.56,1020.73,142,439.0,0.018,325983.37,0.444,0.112,0.681,0.913,0.537,YES,DECREASE
PROD_02863,SHOP_042,Sports,76.12,273.94,448,595.0,0.155,99458.95,0.054,0.646,0.578,0.338,0.444,YES,DECREASE
PROD_02864,SHOP_031,Home & Living,52.33,67.1,284,907.0,0.06,12592.61,0.629,0.79,0.342,0.159,0.579,NO,STABLE
PROD_02865,SHOP_005,Beauty,186.07,416.69,197,697.0,0.088,146596.83,0.213,0.933,0.872,0.529,0.873,YES,DECREASE
PROD_02866,SHOP_002,Electronics,265.31,658.11,483,635.0,0.391,151901.65,0.074,0.46,0.463,0.167,0.138,YES,DECREASE
PROD_02867,SHOP_016,Sports,83.25,267.43,184,743.0,0.447,75675.69,0.789,0.912,0.665,0.28,0.224,NO,STABLE
PROD_02868,SHOP_008,Toys,205.98,613.3,18,607.0,0.362,157741.19,0.284,0.667,0.616,0.382,0.101,YES,DECREASE
PROD_02869,SHOP_044,Sports,49.95,154.82,300,929.0,0.105,87194.69,0.768,0.4,0.059,0.147,0.388,NO,STABLE
PROD_02870,SHOP_011,Sports,55.71,186.53,213,994.0,0.079,119762.31,0.66,0.985,0.438,0.04,0.25,NO,STABLE
PROD_02871,SHOP_015,Books,270.95,1044.68,311,451.0,0.26,258224.65,0.889,0.153,0.566,0.375,0.351,NO,STABLE
PROD_02872,SHOP_049,Home & Living,39.8,109.22,310,22.0,0.353,988.12,0.39,0.883,0.9,0.207,0.168,YES,STABLE
PROD_02873,SHOP_041,Electronics,12.18,45.45,314,994.0,0.296,23281.55,0.668,0.576,0.181,0.671,0.41,NO,STABLE
PROD_02874,SHOP_011,Sports,233.61,813.31,169,319.0,0.362,117981.7,0.59,0.626,0.63,0.0,0.46,NO,STABLE
PROD_02875,SHOP_020,Food & Grocery,111.94,240.24,126,268.0,0.219,26854.22,0.794,0.849,0.421,0.648,0.933,NO,STABLE
