request_id,ride_distance_km,pickup_distance_km,fare_offered,requested_seats,available_seats,passenger_rating,time_of_day,is_weekend,has_luggage,has_pets,passenger_gender,driver_gender,driver_decision
REQ_04878,102.6,0.6,63.55,4,4,4.2,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_04879,133.5,0.4,48.88,1,4,1.4,evening,0,1,0,MALE,FEMALE,ACCEPT
REQ_04880,154.7,10.0,84.63,1,4,4.6,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_04881,315.7,1.5,150.0,2,4,1.6,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_04882,242.8,3.3,150.0,3,4,3.2,morning,1,0,0,FEMALE,FEMALE,REJECT
REQ_04883,153.2,6.6,150.0,4,4,2.3,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04884,53.7,11.5,23.86,2,4,3.3,morning,0,0,0,FEMALE,FEMALE,REJECT
REQ_04885,131.9,10.5,138.85,3,4,4.4,afternoon,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_04886,190.4,8.9,107.36,2,4,2.5,afternoon,1,0,0,FEMALE,OTHER,REJECT
REQ_04887,209.9,11.2,150.0,4,4,4.3,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_04888,300.8,10.8,123.89,1,4,1.0,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_04889,100.3,3.3,93.12,2,4,3.3,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_04890,64.2,3.5,37.58,2,4,2.6,night,0,0,0,MALE,MALE,ACCEPT
REQ_04891,47.8,10.6,16.18,1,4,4.9,morning,1,0,0,OTHER,OTHER,REJECT
REQ_04892,83.6,3.9,141.77,4,4,4.9,night,1,1,0,FEMALE,OTHER,ACCEPT
REQ_04893,45.6,3.0,71.1,3,4,2.7,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_04894,279.8,11.8,133.53,1,4,4.2,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_04895,378.4,11.8,150.0,3,4,3.7,afternoon,1,0,0,OTHER,FEMALE,ACCEPT
REQ_04896,21.3,6.1,16.33,4,4,4.9,night,1,0,0,OTHER,OTHER,REJECT
REQ_04897,134.2,11.2,51.15,1,4,4.9,night,0,0,0,FEMALE,OTHER,REJECT
REQ_04898,131.8,7.7,150.0,4,4,3.4,morning,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_04899,17.0,4.7,17.23,3,4,3.2,night,0,0,0,MALE,MALE,REJECT
REQ_04900,164.7,2.7,50.03,1,4,1.7,evening,0,0,0,OTHER,FEMALE,REJECT
REQ_04901,12.6,8.4,18.49,4,4,1.7,afternoon,1,0,0,OTHER,FEMALE,REJECT
REQ_04902,68.7,9.9,49.7,4,4,1.3,evening,0,0,0,MALE,MALE,REJECT
REQ_04903,66.9,8.9,72.81,3,4,4.8,evening,1,0,0,MALE,FEMALE,ACCEPT
REQ_04904,149.2,9.1,150.0,3,4,4.1,evening,0,1,0,FEMALE,OTHER,ACCEPT
REQ_04905,62.5,2.8,59.39,4,4,1.2,night,0,1,0,MALE,MALE,ACCEPT
REQ_04906,154.8,10.6,150.0,3,4,1.1,afternoon,1,0,1,OTHER,FEMALE,REJECT
REQ_04907,16.2,6.6,19.49,3,4,3.3,night,0,1,0,OTHER,OTHER,ACCEPT
REQ_04908,15.0,5.4,9.84,2,4,4.8,evening,1,1,0,MALE,OTHER,ACCEPT
REQ_04909,152.3,7.3,150.0,4,4,4.8,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_04910,69.7,0.7,67.89,3,4,2.4,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04911,134.4,1.6,150.0,4,4,2.9,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_04912,258.5,6.2,150.0,4,4,3.6,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_04913,71.9,1.9,105.1,3,4,1.9,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_04914,23.1,10.6,34.33,3,4,3.9,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_04915,71.6,11.5,139.11,4,4,1.4,night,1,1,0,FEMALE,FEMALE,ACCEPT
REQ_04916,139.7,8.5,150.0,3,4,3.3,morning,0,1,0,OTHER,MALE,ACCEPT
REQ_04917,65.8,9.4,34.1,3,4,2.5,evening,1,1,1,FEMALE,OTHER,ACCEPT
REQ_04918,110.4,8.6,134.63,4,4,4.3,morning,1,1,0,OTHER,OTHER,ACCEPT
REQ_04919,14.2,8.2,13.24,2,4,4.2,evening,1,0,0,MALE,MALE,ACCEPT
REQ_04920,407.4,2.7,150.0,1,4,2.8,night,1,1,0,OTHER,OTHER,REJECT
REQ_04921,106.9,9.0,67.84,4,4,3.6,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04922,123.2,0.7,66.42,2,4,2.0,evening,0,1,1,FEMALE,FEMALE,ACCEPT
REQ_04923,23.5,11.2,34.99,3,4,2.2,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_04924,56.4,4.3,15.57,1,4,2.4,evening,1,1,0,MALE,MALE,REJECT
REQ_04925,58.1,8.9,48.62,2,4,1.3,morning,0,1,0,MALE,MALE,REJECT
REQ_04926,124.1,2.7,150.0,4,4,4.8,night,0,0,0,OTHER,MALE,ACCEPT
REQ_04927,113.1,11.1,50.03,1,4,1.9,morning,1,0,1,OTHER,OTHER,REJECT
REQ_04928,159.3,10.7,129.97,2,4,1.3,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_04929,62.1,0.5,22.87,1,4,3.5,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_04930,442.3,11.1,150.0,4,4,3.2,afternoon,0,1,0,OTHER,OTHER,REJECT
REQ_04931,74.6,11.4,75.94,4,4,2.1,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_04932,361.2,11.2,150.0,4,4,3.7,evening,0,1,0,OTHER,MALE,REJECT
REQ_04933,81.6,6.0,90.82,3,4,3.2,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04934,114.6,7.0,104.48,2,4,2.6,night,1,0,0,FEMALE,OTHER,ACCEPT
REQ_04935,121.2,11.4,101.72,3,4,4.9,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_04936,112.7,10.2,40.27,2,4,3.7,night,1,1,0,MALE,OTHER,REJECT
REQ_04937,147.4,9.7,150.0,3,4,1.2,evening,0,0,0,FEMALE,OTHER,ACCEPT
REQ_04938,94.0,1.7,150.0,4,4,3.6,morning,0,1,0,MALE,MALE,ACCEPT
REQ_04939,149.9,4.7,150.0,3,4,1.1,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_04940,44.4,8.9,36.83,3,4,2.8,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_04941,63.2,2.8,42.7,4,4,3.6,morning,0,0,0,FEMALE,MALE,ACCEPT
REQ_04942,113.4,9.2,69.22,4,4,2.2,night,1,0,0,MALE,MALE,REJECT
REQ_04943,98.6,4.3,54.2,1,4,4.5,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_04944,10.9,11.7,19.53,4,4,2.4,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_04945,153.0,1.8,33.31,1,4,1.8,morning,0,0,0,MALE,FEMALE,REJECT
REQ_04946,19.6,11.5,15.65,3,4,2.5,night,0,0,0,MALE,MALE,ACCEPT
REQ_04947,75.2,6.4,110.78,4,4,4.1,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_04948,84.3,5.4,73.93,3,4,1.3,morning,0,1,0,MALE,FEMALE,REJECT
REQ_04949,86.5,9.4,20.55,1,4,2.7,evening,0,0,0,MALE,FEMALE,REJECT
REQ_04950,108.6,3.0,120.3,4,4,4.0,morning,0,0,0,OTHER,OTHER,ACCEPT
REQ_04951,567.6,3.6,150.0,4,4,2.1,morning,0,0,0,MALE,FEMALE,REJECT
REQ_04952,288.9,8.4,127.0,1,4,3.7,night,1,1,0,OTHER,MALE,REJECT
REQ_04953,64.6,9.2,33.39,2,4,4.8,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_04954,84.1,11.5,150.0,4,4,4.0,morning,1,1,0,FEMALE,OTHER,ACCEPT
REQ_04955,17.0,6.2,10.62,4,4,1.1,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04956,14.3,9.5,29.49,4,4,3.9,evening,0,0,1,OTHER,FEMALE,REJECT
REQ_04957,117.2,2.7,108.11,2,4,1.1,night,0,0,0,OTHER,OTHER,REJECT
REQ_04958,149.7,7.3,150.0,4,4,5.0,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_04959,9.9,0.5,9.23,2,4,3.4,night,0,1,0,MALE,MALE,ACCEPT
REQ_04960,95.1,9.4,84.15,4,4,3.9,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_04961,69.9,4.6,136.16,4,4,4.5,night,0,0,0,FEMALE,OTHER,ACCEPT
REQ_04962,56.6,4.7,40.72,3,4,3.9,evening,0,1,1,OTHER,OTHER,ACCEPT
REQ_04963,532.4,10.4,92.67,1,4,3.6,evening,0,0,0,OTHER,OTHER,REJECT
REQ_04964,167.4,11.1,150.0,3,4,2.6,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_04965,505.8,10.7,150.0,2,4,2.9,night,0,0,0,MALE,MALE,REJECT
REQ_04966,107.2,7.7,25.98,1,4,3.6,evening,0,1,0,FEMALE,FEMALE,REJECT
REQ_04967,75.0,9.4,63.74,2,4,1.0,night,0,0,1,OTHER,FEMALE,ACCEPT
REQ_04968,164.6,3.0,150.0,3,4,1.2,evening,0,0,0,MALE,MALE,ACCEPT
REQ_04969,212.8,10.6,150.0,3,4,2.5,morning,1,0,0,MALE,OTHER,ACCEPT
REQ_04970,46.7,2.5,75.28,3,4,4.4,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_04971,56.7,3.7,25.84,2,4,2.0,afternoon,0,0,1,MALE,MALE,REJECT
REQ_04972,202.1,9.8,90.8,2,4,2.1,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_04973,17.4,1.5,19.96,3,4,4.3,morning,0,1,0,MALE,OTHER,ACCEPT
REQ_04974,189.7,0.3,150.0,4,4,1.4,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_04975,21.1,10.1,15.61,3,4,2.9,morning,0,0,0,OTHER,MALE,REJECT
REQ_04976,135.1,9.0,74.28,1,4,3.8,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_04977,63.3,11.1,30.74,3,4,3.6,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_04978,87.5,2.4,137.89,4,4,4.9,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_04979,141.9,1.8,136.33,3,4,4.5,night,0,0,0,OTHER,MALE,ACCEPT
REQ_04980,312.5,2.0,150.0,3,4,1.5,evening,0,1,1,OTHER,FEMALE,ACCEPT
REQ_04981,65.0,9.3,139.27,4,4,3.0,morning,0,1,0,FEMALE,OTHER,REJECT
REQ_04982,56.6,11.3,11.69,1,4,2.1,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_04983,63.0,9.5,54.24,3,4,1.5,evening,0,1,0,OTHER,OTHER,ACCEPT
REQ_04984,10.2,9.1,15.08,4,4,3.8,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_04985,11.9,4.3,10.38,4,4,3.3,evening,0,0,0,FEMALE,MALE,REJECT
REQ_04986,60.2,3.2,57.25,3,4,3.5,evening,1,0,0,MALE,OTHER,ACCEPT
REQ_04987,15.9,2.7,4.7,1,4,1.2,afternoon,0,0,0,OTHER,MALE,REJECT
REQ_04988,106.0,11.8,94.08,3,4,3.5,evening,1,0,0,FEMALE,OTHER,ACCEPT
REQ_04989,11.0,8.5,16.39,3,4,3.7,morning,1,0,0,OTHER,OTHER,ACCEPT
REQ_04990,92.3,10.7,66.55,2,4,1.7,morning,0,1,0,OTHER,MALE,ACCEPT
REQ_04991,73.0,10.7,88.53,3,4,1.6,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_04992,17.3,11.9,7.86,3,4,4.0,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_04993,146.8,4.3,150.0,3,4,1.8,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_04994,291.8,0.5,150.0,3,4,3.9,afternoon,0,1,0,OTHER,OTHER,ACCEPT
REQ_04995,77.0,5.4,46.26,4,4,4.5,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_04996,84.6,9.8,70.48,2,4,1.1,evening,0,0,1,FEMALE,FEMALE,ACCEPT
REQ_04997,46.6,5.0,74.37,3,4,2.4,morning,1,0,0,FEMALE,MALE,ACCEPT
REQ_04998,13.2,8.2,10.51,4,4,3.6,afternoon,0,0,0,OTHER,MALE,REJECT
REQ_04999,64.2,4.6,73.48,4,4,2.5,evening,0,0,1,MALE,MALE,ACCEPT
REQ_05000,63.5,1.0,103.39,4,4,4.6,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_05001,462.2,2.6,150.0,2,4,3.4,evening,1,0,0,MALE,FEMALE,REJECT
REQ_05002,62.1,8.9,42.37,2,4,4.8,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05003,18.9,3.6,26.82,3,4,3.7,morning,1,0,0,MALE,FEMALE,ACCEPT
REQ_05004,135.8,10.7,72.82,1,4,2.5,night,1,0,0,OTHER,FEMALE,REJECT
REQ_05005,102.8,10.8,81.18,3,4,1.7,night,0,1,0,MALE,OTHER,ACCEPT
REQ_05006,52.9,2.0,12.84,1,4,2.7,afternoon,1,1,0,FEMALE,FEMALE,REJECT
REQ_05007,75.7,9.4,22.66,1,4,1.8,night,0,0,0,MALE,OTHER,REJECT
REQ_05008,317.8,5.7,150.0,4,4,1.5,night,0,0,0,FEMALE,OTHER,REJECT
REQ_05009,191.6,11.4,98.35,2,4,2.8,afternoon,1,0,0,FEMALE,OTHER,ACCEPT
REQ_05010,78.6,3.5,81.45,2,4,3.4,night,1,0,0,MALE,OTHER,REJECT
REQ_05011,10.1,1.1,9.08,2,4,3.5,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_05012,48.4,6.0,26.81,3,4,4.1,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_05013,75.0,1.0,55.37,4,4,4.0,afternoon,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_05014,273.8,6.6,150.0,4,4,1.2,evening,0,1,0,MALE,FEMALE,ACCEPT
REQ_05015,53.9,5.0,28.26,1,4,1.8,afternoon,0,0,0,OTHER,FEMALE,ACCEPT
REQ_05016,55.6,11.2,91.44,3,4,4.6,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_05017,13.0,6.0,14.25,3,4,4.3,morning,1,0,0,FEMALE,MALE,ACCEPT
REQ_05018,157.3,8.4,150.0,3,4,4.6,evening,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05019,80.1,5.4,41.8,2,4,1.3,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_05020,117.4,6.4,72.31,3,4,2.4,evening,0,0,0,MALE,MALE,REJECT
REQ_05021,114.2,5.4,140.88,4,4,4.3,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_05022,113.1,7.7,150.0,4,4,3.7,morning,0,0,1,MALE,FEMALE,ACCEPT
REQ_05023,339.1,10.2,150.0,2,4,4.3,afternoon,1,1,0,MALE,FEMALE,REJECT
REQ_05024,88.8,2.3,80.44,3,4,2.7,night,0,1,1,OTHER,OTHER,ACCEPT
REQ_05025,102.9,1.9,100.15,4,4,4.5,morning,1,1,0,OTHER,FEMALE,ACCEPT
REQ_05026,138.3,7.8,44.87,1,4,3.2,night,1,0,0,FEMALE,MALE,REJECT
REQ_05027,528.9,4.1,150.0,2,4,3.8,evening,0,0,0,MALE,FEMALE,REJECT
REQ_05028,185.0,5.3,91.4,2,4,1.3,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_05029,235.4,0.6,150.0,4,4,1.3,night,1,0,0,MALE,OTHER,ACCEPT
REQ_05030,56.8,8.8,26.16,3,4,3.1,afternoon,1,1,0,FEMALE,OTHER,ACCEPT
REQ_05031,93.2,11.7,44.3,1,4,1.6,morning,0,0,0,MALE,OTHER,REJECT
REQ_05032,21.1,6.1,32.93,3,4,2.5,night,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_05033,72.0,1.8,76.74,2,4,4.6,morning,0,0,0,MALE,MALE,ACCEPT
REQ_05034,85.4,10.2,41.57,3,4,3.7,afternoon,0,1,0,MALE,FEMALE,ACCEPT
REQ_05035,82.7,9.4,46.89,3,4,2.0,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05036,571.5,0.8,150.0,3,4,3.4,night,0,0,0,OTHER,OTHER,REJECT
REQ_05037,13.3,5.3,5.74,1,4,1.9,morning,0,0,0,MALE,OTHER,REJECT
REQ_05038,99.6,5.6,141.79,4,4,1.2,morning,0,0,0,MALE,FEMALE,ACCEPT
REQ_05039,143.0,4.2,127.35,3,4,4.7,afternoon,0,1,0,OTHER,MALE,ACCEPT
REQ_05040,116.0,5.5,63.01,1,4,3.7,night,0,1,0,FEMALE,OTHER,ACCEPT
REQ_05041,139.6,8.5,110.9,3,4,3.3,evening,0,0,0,MALE,FEMALE,ACCEPT
REQ_05042,67.8,7.0,21.01,1,4,4.1,afternoon,1,0,0,FEMALE,FEMALE,REJECT
REQ_05043,145.7,1.1,150.0,3,4,3.0,morning,0,0,1,MALE,OTHER,ACCEPT
REQ_05044,154.2,9.3,49.21,1,4,4.4,morning,0,0,0,FEMALE,MALE,REJECT
REQ_05045,17.4,9.3,35.54,4,4,2.6,night,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_05046,13.3,2.0,6.68,1,4,1.3,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_05047,118.3,10.3,126.02,3,4,3.4,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_05048,11.0,11.3,2.37,1,4,1.0,afternoon,0,0,1,OTHER,FEMALE,REJECT
REQ_05049,120.5,3.5,109.01,2,4,3.8,afternoon,0,0,0,FEMALE,MALE,ACCEPT
REQ_05050,76.8,8.7,25.23,1,4,4.4,night,1,0,0,OTHER,OTHER,ACCEPT
REQ_05051,74.5,3.4,68.34,4,4,3.5,night,0,1,0,OTHER,FEMALE,ACCEPT
REQ_05052,94.3,8.9,140.85,4,4,3.3,night,0,1,0,OTHER,MALE,ACCEPT
REQ_05053,61.0,11.3,93.55,3,4,3.1,morning,0,0,0,MALE,OTHER,ACCEPT
REQ_05054,115.9,6.6,150.0,4,4,4.2,evening,0,1,0,MALE,OTHER,ACCEPT
REQ_05055,227.8,3.8,150.0,3,4,2.4,evening,0,1,0,FEMALE,OTHER,ACCEPT
REQ_05056,11.6,6.9,5.53,1,4,3.7,evening,0,0,0,OTHER,MALE,REJECT
REQ_05057,373.0,2.7,150.0,2,4,1.4,afternoon,0,0,0,MALE,OTHER,ACCEPT
REQ_05058,102.8,1.0,77.86,2,4,3.3,morning,0,1,0,FEMALE,OTHER,ACCEPT
REQ_05059,128.8,8.1,93.62,4,4,4.8,evening,0,0,0,MALE,OTHER,ACCEPT
REQ_05060,111.7,10.7,133.61,4,4,5.0,morning,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_05061,283.9,9.5,150.0,2,4,4.4,evening,0,1,0,FEMALE,MALE,ACCEPT
REQ_05062,19.4,11.1,13.14,3,4,1.2,evening,0,0,0,FEMALE,FEMALE,REJECT
REQ_05063,61.4,10.0,37.14,3,4,4.8,evening,0,0,0,OTHER,OTHER,ACCEPT
REQ_05064,88.3,3.3,93.92,2,4,3.8,night,1,1,0,MALE,OTHER,ACCEPT
REQ_05065,95.1,7.5,33.47,1,4,4.7,night,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_05066,103.6,1.7,73.38,4,4,3.6,afternoon,1,1,0,MALE,OTHER,ACCEPT
REQ_05067,75.0,5.0,69.83,2,4,4.1,morning,1,1,1,FEMALE,OTHER,ACCEPT
REQ_05068,19.5,4.1,40.83,4,4,4.6,evening,0,1,1,FEMALE,MALE,REJECT
REQ_05069,316.0,3.8,150.0,2,4,1.9,morning,1,0,0,FEMALE,MALE,ACCEPT
REQ_05070,89.6,5.3,28.17,2,4,2.6,morning,0,0,0,MALE,MALE,REJECT
REQ_05071,151.0,8.5,56.65,2,4,1.2,afternoon,0,0,0,FEMALE,MALE,REJECT
REQ_05072,64.2,1.5,49.78,4,4,5.0,night,1,1,0,FEMALE,MALE,ACCEPT
REQ_05073,288.3,4.9,150.0,3,4,3.7,afternoon,0,1,0,OTHER,MALE,ACCEPT
REQ_05074,155.2,6.4,136.42,2,4,3.1,evening,0,0,0,OTHER,FEMALE,ACCEPT
REQ_05075,61.3,2.0,22.93,2,4,2.3,afternoon,0,1,0,OTHER,FEMALE,ACCEPT
REQ_05076,11.9,4.7,10.38,3,4,2.9,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_05077,64.3,5.2,12.66,1,4,3.5,night,1,0,0,FEMALE,OTHER,REJECT
REQ_05078,12.9,10.4,26.63,4,4,3.8,night,0,0,0,OTHER,MALE,ACCEPT
REQ_05079,143.0,3.9,150.0,4,4,1.8,evening,1,0,0,MALE,FEMALE,REJECT
REQ_05080,92.7,4.3,79.2,4,4,1.7,afternoon,1,1,0,OTHER,MALE,REJECT
REQ_05081,152.7,3.7,150.0,2,4,4.1,night,0,0,1,OTHER,MALE,ACCEPT
REQ_05082,14.2,10.4,7.78,1,4,1.9,afternoon,0,0,0,OTHER,FEMALE,REJECT
REQ_05083,8.1,5.4,8.5,3,4,2.6,morning,1,0,0,OTHER,OTHER,REJECT
REQ_05084,62.4,10.9,61.77,4,4,3.4,afternoon,1,1,0,OTHER,OTHER,ACCEPT
REQ_05085,13.8,3.8,15.64,4,4,4.1,evening,0,1,0,OTHER,FEMALE,ACCEPT
REQ_05086,11.6,1.0,14.36,3,4,1.3,night,0,0,0,MALE,FEMALE,ACCEPT
REQ_05087,100.8,9.7,112.85,3,4,2.0,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05088,128.6,5.5,115.53,2,4,4.8,morning,0,0,0,FEMALE,FEMALE,ACCEPT
REQ_05089,439.3,8.4,150.0,2,4,3.4,afternoon,0,0,0,MALE,MALE,ACCEPT
REQ_05090,101.9,6.8,97.66,2,4,3.2,night,0,0,0,OTHER,OTHER,ACCEPT
REQ_05091,105.3,8.3,150.0,3,4,2.5,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_05092,84.0,10.1,34.47,1,4,1.1,afternoon,0,1,0,FEMALE,MALE,REJECT
REQ_05093,124.9,3.1,64.89,1,4,3.7,evening,0,0,1,OTHER,OTHER,ACCEPT
REQ_05094,370.2,6.3,150.0,1,4,4.3,afternoon,0,0,0,OTHER,MALE,ACCEPT
REQ_05095,253.4,7.7,150.0,2,4,4.1,afternoon,0,1,0,MALE,OTHER,ACCEPT
REQ_05096,185.2,4.3,88.18,2,4,2.3,night,1,0,0,MALE,MALE,REJECT
REQ_05097,63.1,0.8,22.75,1,4,1.8,morning,0,0,0,MALE,FEMALE,REJECT
REQ_05098,106.3,11.2,33.6,1,4,4.2,afternoon,1,1,0,OTHER,OTHER,REJECT
REQ_05099,53.6,0.7,83.2,3,4,1.1,evening,1,0,0,OTHER,MALE,ACCEPT
REQ_05100,126.2,5.7,150.0,3,4,4.3,morning,0,0,0,OTHER,MALE,ACCEPT
REQ_05101,16.0,3.8,10.63,2,4,4.6,afternoon,0,1,0,MALE,MALE,ACCEPT
REQ_05102,57.7,6.4,75.13,4,4,3.2,night,0,1,1,FEMALE,MALE,ACCEPT
REQ_05103,78.2,3.1,27.42,1,4,3.8,morning,1,0,0,FEMALE,FEMALE,REJECT
REQ_05104,134.4,5.1,52.21,1,4,2.4,evening,0,0,0,OTHER,MALE,REJECT
REQ_05105,112.1,3.0,100.12,4,4,1.2,afternoon,0,0,0,OTHER,OTHER,ACCEPT
REQ_05106,400.0,8.0,150.0,3,4,4.6,night,0,0,0,OTHER,MALE,REJECT
REQ_05107,114.0,7.9,61.29,3,4,3.0,morning,0,0,0,OTHER,FEMALE,ACCEPT
REQ_05108,11.8,1.3,3.95,1,4,4.9,night,0,0,0,FEMALE,MALE,ACCEPT
REQ_05109,95.6,11.4,69.87,3,4,3.9,afternoon,0,1,1,MALE,OTHER,ACCEPT
REQ_05110,183.0,1.1,150.0,4,4,4.6,morning,1,0,0,OTHER,FEMALE,ACCEPT
REQ_05111,9.9,6.4,3.76,2,4,4.9,evening,0,1,1,FEMALE,FEMALE,REJECT
REQ_05112,116.3,7.2,100.32,3,4,3.4,night,0,1,0,FEMALE,MALE,ACCEPT
REQ_05113,90.8,8.7,50.4,2,4,4.8,afternoon,1,0,0,OTHER,FEMALE,ACCEPT
REQ_05114,159.6,10.2,125.1,2,4,3.1,night,0,0,0,MALE,FEMALE,REJECT
REQ_05115,110.1,9.8,36.11,1,4,3.0,morning,1,1,0,OTHER,OTHER,REJECT
REQ_05116,69.2,7.4,76.9,4,4,1.6,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_05117,145.9,0.4,150.0,4,4,3.8,afternoon,0,1,0,FEMALE,FEMALE,ACCEPT
REQ_05118,11.6,6.9,7.75,2,4,2.8,evening,0,0,0,OTHER,OTHER,REJECT
REQ_05119,14.7,0.4,8.08,1,4,3.0,morning,1,1,0,OTHER,MALE,ACCEPT
REQ_05120,149.1,5.5,115.22,2,4,1.5,morning,0,1,0,MALE,MALE,ACCEPT
REQ_05121,14.3,3.6,6.61,1,4,1.3,evening,0,0,0,MALE,MALE,REJECT
REQ_05122,55.4,3.7,31.52,3,4,4.3,night,1,1,0,MALE,MALE,REJECT
REQ_05123,116.3,0.4,72.5,3,4,1.6,afternoon,0,1,0,MALE,MALE,REJECT
REQ_05124,75.7,9.7,89.62,4,4,2.9,afternoon,1,0,0,FEMALE,OTHER,ACCEPT
REQ_05125,139.3,1.5,150.0,4,4,2.0,night,1,1,1,OTHER,FEMALE,REJECT
REQ_05126,84.1,7.8,126.31,3,4,1.4,afternoon,0,0,0,FEMALE,MALE,REJECT
REQ_05127,83.1,6.1,38.03,2,4,3.4,morning,0,1,0,OTHER,MALE,REJECT
REQ_05128,59.8,6.0,115.68,4,4,4.2,evening,0,0,0,OTHER,MALE,ACCEPT
REQ_05129,107.5,8.5,40.79,1,4,3.2,afternoon,0,1,1,FEMALE,FEMALE,REJECT
REQ_05130,247.9,6.6,150.0,4,4,2.1,evening,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05131,12.1,8.3,15.35,3,4,2.5,morning,1,0,0,FEMALE,FEMALE,ACCEPT
REQ_05132,124.1,2.6,55.05,1,4,1.8,night,0,1,1,FEMALE,OTHER,REJECT
REQ_05133,67.0,0.3,13.71,1,4,2.8,afternoon,0,0,0,OTHER,OTHER,REJECT
REQ_05134,72.2,11.5,27.54,2,4,1.4,evening,0,0,0,FEMALE,MALE,REJECT
REQ_05135,81.8,1.8,50.49,3,4,3.2,afternoon,1,1,0,FEMALE,MALE,ACCEPT
REQ_05136,56.7,5.6,16.81,1,4,4.4,night,0,0,0,FEMALE,FEMALE,REJECT
REQ_05137,65.5,8.7,19.34,1,4,2.7,morning,1,0,0,FEMALE,MALE,REJECT
REQ_05138,233.2,1.2,135.58,2,4,1.3,evening,0,0,0,OTHER,FEMALE,REJECT
REQ_05139,84.6,1.9,79.71,2,4,4.7,morning,0,0,0,FEMALE,OTHER,ACCEPT
REQ_05140,121.5,9.7,44.64,2,4,4.2,night,0,0,0,MALE,FEMALE,REJECT
REQ_05141,239.3,4.6,98.74,2,4,2.2,afternoon,0,0,0,FEMALE,OTHER,ACCEPT
